"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Williamson County, TN","47187","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Wilson County, TN","47189","Large Fringe Metro","2","2020","2020",16,148130,10.8,6.2,17.5
,"Wilson County, TN","47189","Large Fringe Metro","2","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Wilson County, TN","47189","Large Fringe Metro","2","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Wilson County, TN","47189","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Bell County, TX","48027","Medium Metro","3","2018","2018",10,355642,2.8,1.3,5.2
,"Bell County, TX","48027","Medium Metro","3","2021","2021",14,379617,3.7,2.0,6.2
,"Bell County, TX","48027","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Bell County, TX","48027","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Bell County, TX","48027","Medium Metro","3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2018","2018",47,1986049,2.4,1.7,3.1
,"Bexar County, TX","48029","Large Central Metro","1","2019","2019",56,2003554,2.8,2.1,3.6
,"Bexar County, TX","48029","Large Central Metro","1","2020","2020",47,2026823,2.3,1.7,3.1
,"Bexar County, TX","48029","Large Central Metro","1","2021","2021",70,2028236,3.5,2.7,4.4
,"Bexar County, TX","48029","Large Central Metro","1","2022","2022",83,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2023","2023",82,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2024 ","2024",70,Not Available,Not Available,Not Available,Not Available
,"Brazoria County, TX","48039","Large Fringe Metro","2","2018","2018",10,370200,2.7,1.3,5.0
,"Brazoria County, TX","48039","Large Fringe Metro","2","2020","2020",12,380518,3.2,1.6,5.5
,"Brazoria County, TX","48039","Large Fringe Metro","2","2021","2021",13,379689,3.4,1.8,5.9
,"Brazoria County, TX","48039","Large Fringe Metro","2","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Brazoria County, TX","48039","Large Fringe Metro","2","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Brazoria County, TX","48039","Large Fringe Metro","2","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Cameron County, TX","48061","Medium Metro","3","2021","2021",12,423029,2.8,1.5,5.0
,"Cameron County, TX","48061","Medium Metro","3","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Cameron County, TX","48061","Medium Metro","3","2023","2023",30,Not Available,Not Available,Not Available,Not Available
,"Cameron County, TX","48061","Medium Metro","3","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Collin County, TX","48085","Large Central Metro","1","2021","2021",17,1109462,1.5,0.9,2.5
,"Collin County, TX","48085","Large Central Metro","1","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Collin County, TX","48085","Large Central Metro","1","2023","2023",20,Not Available,Not Available,Not Available,Not Available
,"Collin County, TX","48085","Large Central Metro","1","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2018","2018",110,2637772,4.2,3.4,4.9
,"Dallas County, TX","48113","Large Central Metro","1","2019","2019",107,2635516,4.1,3.3,4.8
,"Dallas County, TX","48113","Large Central Metro","1","2020","2020",139,2635888,5.3,4.4,6.2
,"Dallas County, TX","48113","Large Central Metro","1","2021","2021",192,2586050,7.4,6.4,8.5
,"Dallas County, TX","48113","Large Central Metro","1","2022","2022",214,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2023","2023",251,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2024 ","2024",221,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2020","2020",13,919324,1.4,0.8,2.4
,"Denton County, TX","48121","Large Fringe Metro","2","2021","2021",18,941647,1.9,1.1,3.0
,"Denton County, TX","48121","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Ector County, TX","48135","Small Metro","4","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2018","2018",22,840758,2.6,1.6,4.0
,"El Paso County, TX","48141","Medium Metro","3","2019","2019",21,839238,2.5,1.5,3.8
,"El Paso County, TX","48141","Medium Metro","3","2020","2020",35,841286,4.2,2.9,5.8
,"El Paso County, TX","48141","Medium Metro","3","2021","2021",38,867947,4.4,3.1,6.0
,"El Paso County, TX","48141","Medium Metro","3","2022","2022",45,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2023","2023",44,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2024 ","2024",53,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2018","2018",16,787858,2.0,1.2,3.3
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2019","2019",17,811688,2.1,1.2,3.4
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2020","2020",22,839706,2.6,1.6,4.0
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2021","2021",14,858527,1.6,0.9,2.7
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2022","2022",32,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2024 ","2024",29,Not Available,Not Available,Not Available,Not Available
,"Galveston County, TX","48167","Large Fringe Metro","2","2018","2018",12,337890,3.6,1.8,6.2
,"Galveston County, TX","48167","Large Fringe Metro","2","2019","2019",17,342139,5.0,2.9,8.0
,"Galveston County, TX","48167","Large Fringe Metro","2","2020","2020",24,345089,7.0,4.5,10.3
,"Galveston County, TX","48167","Large Fringe Metro","2","2021","2021",15,355062,4.2,2.4,7.0
,"Galveston County, TX","48167","Large Fringe Metro","2","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Galveston County, TX","48167","Large Fringe Metro","2","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Galveston County, TX","48167","Large Fringe Metro","2","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2018","2018",271,4698619,5.8,5.1,6.5
,"Harris County, TX","48201","Large Central Metro","1","2019","2019",251,4713325,5.3,4.7,6.0
,"Harris County, TX","48201","Large Central Metro","1","2020","2020",353,4738253,7.5,6.7,8.2
,"Harris County, TX","48201","Large Central Metro","1","2021","2021",400,4728030,8.5,7.6,9.3
,"Harris County, TX","48201","Large Central Metro","1","2022","2022",411,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2023","2023",435,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2024 ","2024",401,Not Available,Not Available,Not Available,Not Available
,"Hays County, TX","48209","Large Fringe Metro","2","2021","2021",10,255397,3.9,1.9,7.2
,"Hays County, TX","48209","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Hidalgo County, TX","48215","Medium Metro","3","2018","2018",13,865939,1.5,0.8,2.6
,"Hidalgo County, TX","48215","Medium Metro","3","2019","2019",15,868707,1.7,1.0,2.8
,"Hidalgo County, TX","48215","Medium Metro","3","2020","2020",18,875200,2.1,1.2,3.3
,"Hidalgo County, TX","48215","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Hidalgo County, TX","48215","Medium Metro","3","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Hidalgo County, TX","48215","Medium Metro","3","2024 ","2024",35,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, TX","48245","Medium Metro","3","2018","2018",11,255001,4.3,2.2,7.7
,"Jefferson County, TX","48245","Medium Metro","3","2020","2020",13,250127,5.2,2.8,8.9
,"Jefferson County, TX","48245","Medium Metro","3","2021","2021",12,253704,4.7,2.4,8.3
,"Jefferson County, TX","48245","Medium Metro","3","2022","2022",25,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, TX","48245","Medium Metro","3","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, TX","48245","Medium Metro","3","2024 ","2024",25,Not Available,Not Available,Not Available,Not Available
,"Johnson County, TX","48251","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Lubbock County, TX","48303","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Lubbock County, TX","48303","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"McLennan County, TX","48309","Medium Metro","3","2020","2020",10,259730,3.9,1.8,7.1
,"McLennan County, TX","48309","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2019","2019",14,607391,2.3,1.3,3.9
,"Montgomery County, TX","48339","Large Fringe Metro","2","2020","2020",18,626351,2.9,1.7,4.5
,"Montgomery County, TX","48339","Large Fringe Metro","2","2021","2021",12,648886,1.8,1.0,3.2
,"Montgomery County, TX","48339","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2024 ","2024",24,Not Available,Not Available,Not Available,Not Available
,"Nueces County, TX","48355","Medium Metro","3","2020","2020",11,363148,3.0,1.5,5.4
,"Nueces County, TX","48355","Medium Metro","3","2021","2021",19,353079,5.4,3.2,8.4
,"Nueces County, TX","48355","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Nueces County, TX","48355","Medium Metro","3","2024 ","2024",20,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2018","2018",43,2084931,2.1,1.5,2.8
,"Tarrant County, TX","48439","Large Central Metro","1","2019","2019",43,2102515,2.0,1.5,2.8
,"Tarrant County, TX","48439","Large Central Metro","1","2020","2020",74,2123347,3.5,2.7,4.4
,"Tarrant County, TX","48439","Large Central Metro","1","2021","2021",84,2126477,4.0,3.2,4.9
,"Tarrant County, TX","48439","Large Central Metro","1","2022","2022",89,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2023","2023",134,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2024 ","2024",115,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2018","2018",37,1248743,3.0,2.1,4.1
,"Travis County, TX","48453","Large Central Metro","1","2019","2019",47,1273954,3.7,2.7,4.9
,"Travis County, TX","48453","Large Central Metro","1","2020","2020",62,1300503,4.8,3.7,6.1
,"Travis County, TX","48453","Large Central Metro","1","2021","2021",79,1305154,6.1,4.8,7.5
,"Travis County, TX","48453","Large Central Metro","1","2022","2022",111,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2023","2023",122,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2024 ","2024",116,Not Available,Not Available,Not Available,Not Available
,"Webb County, TX","48479","Medium Metro","3","2019","2019",17,276652,6.1,3.6,9.8
,"Webb County, TX","48479","Medium Metro","3","2020","2020",22,277681,7.9,5.0,12.0
,"Webb County, TX","48479","Medium Metro","3","2021","2021",18,267945,6.7,4.0,10.6
,"Webb County, TX","48479","Medium Metro","3","2022","2022",38,Not Available,Not Available,Not Available,Not Available
,"Webb County, TX","48479","Medium Metro","3","2023","2023",47,Not Available,Not Available,Not Available,Not Available
,"Webb County, TX","48479","Medium Metro","3","2024 ","2024",28,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2021","2021",13,643026,2.0,1.1,3.5
,"Williamson County, TX","48491","Large Fringe Metro","2","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2023","2023",20,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2018","2018",33,1152633,2.9,2.0,4.0
,"Salt Lake County, UT","49035","Large Central Metro","1","2019","2019",23,1160437,2.0,1.3,3.0
,"Salt Lake County, UT","49035","Large Central Metro","1","2020","2020",31,1165517,2.7,1.8,3.8
,"Salt Lake County, UT","49035","Large Central Metro","1","2021","2021",34,1186421,2.9,2.0,4.0
,"Salt Lake County, UT","49035","Large Central Metro","1","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2023","2023",45,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2024 ","2024",38,Not Available,Not Available,Not Available,Not Available
,"Bennington County, VT","50003","Micropolitan (Nonmetro)","5","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Caledonia County, VT","50005","NonCore (Nonmetro)","6","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Chittenden County, VT","50007","Small Metro","4","2020","2020",16,164306,9.7,5.6,15.8
,"Chittenden County, VT","50007","Small Metro","4","2021","2021",20,168865,11.8,7.2,18.3
,"Chittenden County, VT","50007","Small Metro","4","2022","2022",28,Not Available,Not Available,Not Available,Not Available
,"Chittenden County, VT","50007","Small Metro","4","2023","2023",28,Not Available,Not Available,Not Available,Not Available
,"Chittenden County, VT","50007","Small Metro","4","2024 ","2024",33,Not Available,Not Available,Not Available,Not Available
,"Franklin County, VT","50011","Small Metro","4","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Rutland County, VT","50021","Micropolitan (Nonmetro)","5","2021","2021",20,60591,33.0,20.2,51.0
,"Rutland County, VT","50021","Micropolitan (Nonmetro)","5","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Rutland County, VT","50021","Micropolitan (Nonmetro)","5","2023","2023",24,Not Available,Not Available,Not Available,Not Available
,"Rutland County, VT","50021","Micropolitan (Nonmetro)","5","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Washington County, VT","50023","Micropolitan (Nonmetro)","5","2021","2021",12,59969,20.0,10.3,35.0
,"Washington County, VT","50023","Micropolitan (Nonmetro)","5","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Windham County, VT","50025","Micropolitan (Nonmetro)","5","2021","2021",10,46090,21.7,10.4,39.9
,"Windham County, VT","50025","Micropolitan (Nonmetro)","5","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Windham County, VT","50025","Micropolitan (Nonmetro)","5","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Windsor County, VT","50027","Micropolitan (Nonmetro)","5","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Windsor County, VT","50027","Micropolitan (Nonmetro)","5","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Arlington County, VA","51013","Large Fringe Metro","2","2020","2020",13,240119,5.4,2.9,9.3
,"Arlington County, VA","51013","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Arlington County, VA","51013","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2018","2018",28,348556,8.0,5.3,11.6
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2019","2019",27,352802,7.7,5.0,11.1
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2020","2020",29,358245,8.1,5.4,11.6
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2021","2021",39,370688,10.5,7.5,14.4
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2022","2022",43,Not Available,Not Available,Not Available,Not Available
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2023","2023",59,Not Available,Not Available,Not Available,Not Available
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Culpeper County, VA","51047","Large Fringe Metro","2","2021","2021",10,53596,18.7,8.9,34.3
,"Fairfax County, VA","51059","Large Fringe Metro","2","2018","2018",28,1150795,2.4,1.6,3.5
,"Fairfax County, VA","51059","Large Fringe Metro","2","2019","2019",27,1147532,2.4,1.6,3.4
,"Fairfax County, VA","51059","Large Fringe Metro","2","2020","2020",25,1150847,2.2,1.4,3.2
,"Fairfax County, VA","51059","Large Fringe Metro","2","2021","2021",29,1139720,2.5,1.7,3.7
,"Fairfax County, VA","51059","Large Fringe Metro","2","2022","2022",38,Not Available,Not Available,Not Available,Not Available
,"Fairfax County, VA","51059","Large Fringe Metro","2","2023","2023",57,Not Available,Not Available,Not Available,Not Available
,"Fairfax County, VA","51059","Large Fringe Metro","2","2024 ","2024",31,Not Available,Not Available,Not Available,Not Available
,"Hanover County, VA","51085","Large Fringe Metro","2","2021","2021",10,111603,9.0,4.3,16.5
,"Hanover County, VA","51085","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Hanover County, VA","51085","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Henrico County, VA","51087","Large Fringe Metro","2","2018","2018",21,329261,6.4,3.9,9.7
,"Henrico County, VA","51087","Large Fringe Metro","2","2019","2019",32,330818,9.7,6.6,13.7
,"Henrico County, VA","51087","Large Fringe Metro","2","2020","2020",26,333766,7.8,5.1,11.4
,"Henrico County, VA","51087","Large Fringe Metro","2","2021","2021",39,333554,11.7,8.3,16.0
,"Henrico County, VA","51087","Large Fringe Metro","2","2022","2022",53,Not Available,Not Available,Not Available,Not Available
,"Henrico County, VA","51087","Large Fringe Metro","2","2023","2023",60,Not Available,Not Available,Not Available,Not Available
,"Henrico County, VA","51087","Large Fringe Metro","2","2024 ","2024",30,Not Available,Not Available,Not Available,Not Available
,"Henry County, VA","51089","Micropolitan (Nonmetro)","5","2021","2021",10,50248,19.9,9.5,36.6
,"Loudoun County, VA","51107","Large Fringe Metro","2","2020","2020",14,422784,3.3,1.8,5.6
,"Loudoun County, VA","51107","Large Fringe Metro","2","2021","2021",10,427592,2.3,1.1,4.3
,"Loudoun County, VA","51107","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Loudoun County, VA","51107","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Pittsylvania County, VA","51143","Micropolitan (Nonmetro)","5","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Prince William County, VA","51153","Large Fringe Metro","2","2018","2018",16,468011,3.4,2.0,5.6
,"Prince William County, VA","51153","Large Fringe Metro","2","2019","2019",13,470335,2.8,1.5,4.7
,"Prince William County, VA","51153","Large Fringe Metro","2","2020","2020",30,475533,6.3,4.3,9.0
,"Prince William County, VA","51153","Large Fringe Metro","2","2021","2021",26,484472,5.4,3.5,7.9
,"Prince William County, VA","51153","Large Fringe Metro","2","2022","2022",29,Not Available,Not Available,Not Available,Not Available
,"Prince William County, VA","51153","Large Fringe Metro","2","2023","2023",33,Not Available,Not Available,Not Available,Not Available
,"Prince William County, VA","51153","Large Fringe Metro","2","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Roanoke County, VA","51161","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Spotsylvania County, VA","51177","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Stafford County, VA","51179","Large Fringe Metro","2","2021","2021",11,160877,6.8,3.4,12.2
,"Stafford County, VA","51179","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Stafford County, VA","51179","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Alexandria city, VA","51510","Large Fringe Metro","2","2021","2021",11,154706,7.1,3.5,12.7
,"Alexandria city, VA","51510","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Chesapeake city, VA","51550","Large Central Metro","1","2018","2018",12,242634,4.9,2.6,8.6
,"Chesapeake city, VA","51550","Large Central Metro","1","2019","2019",14,244835,5.7,3.1,9.6
,"Chesapeake city, VA","51550","Large Central Metro","1","2020","2020",18,247011,7.3,4.3,11.5
,"Chesapeake city, VA","51550","Large Central Metro","1","2021","2021",15,251269,6.0,3.3,9.8
,"Chesapeake city, VA","51550","Large Central Metro","1","2022","2022",32,Not Available,Not Available,Not Available,Not Available
,"Chesapeake city, VA","51550","Large Central Metro","1","2023","2023",31,Not Available,Not Available,Not Available,Not Available
,"Chesapeake city, VA","51550","Large Central Metro","1","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Danville city, VA","51590","Micropolitan (Nonmetro)","5","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Hampton city, VA","51650","Large Fringe Metro","2","2018","2018",12,134313,8.9,4.6,15.6
,"Hampton city, VA","51650","Large Fringe Metro","2","2019","2019",16,134510,11.9,6.8,19.3
,"Hampton city, VA","51650","Large Fringe Metro","2","2020","2020",17,135464,12.5,7.3,20.1
,"Hampton city, VA","51650","Large Fringe Metro","2","2021","2021",27,137746,19.6,12.9,28.5
,"Hampton city, VA","51650","Large Fringe Metro","2","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Hampton city, VA","51650","Large Fringe Metro","2","2023","2023",26,Not Available,Not Available,Not Available,Not Available
,"Hampton city, VA","51650","Large Fringe Metro","2","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Hopewell city, VA","51670","Large Fringe Metro","2","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Hopewell city, VA","51670","Large Fringe Metro","2","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Lynchburg city, VA","51680","Medium Metro","3","2021","2021",12,79009,15.2,7.8,26.5
,"Lynchburg city, VA","51680","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Newport News city, VA","51700","Large Fringe Metro","2","2018","2018",17,178626,9.5,5.5,15.2
,"Newport News city, VA","51700","Large Fringe Metro","2","2019","2019",12,179225,6.7,3.5,11.7
,"Newport News city, VA","51700","Large Fringe Metro","2","2020","2020",24,179062,13.4,8.6,19.9
,"Newport News city, VA","51700","Large Fringe Metro","2","2021","2021",33,184587,17.9,12.3,25.1
,"Newport News city, VA","51700","Large Fringe Metro","2","2022","2022",40,Not Available,Not Available,Not Available,Not Available
,"Newport News city, VA","51700","Large Fringe Metro","2","2023","2023",30,Not Available,Not Available,Not Available,Not Available
,"Newport News city, VA","51700","Large Fringe Metro","2","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Norfolk city, VA","51710","Large Fringe Metro","2","2018","2018",20,244076,8.2,5.0,12.7
,"Norfolk city, VA","51710","Large Fringe Metro","2","2019","2019",15,242742,6.2,3.5,10.2
,"Norfolk city, VA","51710","Large Fringe Metro","2","2020","2020",28,242803,11.5,7.7,16.7
,"Norfolk city, VA","51710","Large Fringe Metro","2","2021","2021",48,235089,20.4,15.1,27.1
,"Norfolk city, VA","51710","Large Fringe Metro","2","2022","2022",63,Not Available,Not Available,Not Available,Not Available
,"Norfolk city, VA","51710","Large Fringe Metro","2","2023","2023",64,Not Available,Not Available,Not Available,Not Available
,"Norfolk city, VA","51710","Large Fringe Metro","2","2024 ","2024",31,Not Available,Not Available,Not Available,Not Available
,"Petersburg city, VA","51730","Large Fringe Metro","2","2020","2020",21,30446,69.0,42.7,105.4
,"Petersburg city, VA","51730","Large Fringe Metro","2","2021","2021",21,33429,62.8,38.9,96.0
,"Petersburg city, VA","51730","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Petersburg city, VA","51730","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Petersburg city, VA","51730","Large Fringe Metro","2","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2018","2018",10,94632,10.6,5.1,19.4
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2019","2019",12,94398,12.7,6.6,22.2
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2020","2020",22,95094,23.1,14.5,35.0
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2021","2021",33,97840,33.7,23.2,47.4
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2022","2022",44,Not Available,Not Available,Not Available,Not Available
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2023","2023",54,Not Available,Not Available,Not Available,Not Available
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2024 ","2024",26,Not Available,Not Available,Not Available,Not Available
,"Richmond city, VA","51760","Large Central Metro","1","2018","2018",33,228783,14.4,9.9,20.3
,"Richmond city, VA","51760","Large Central Metro","1","2019","2019",46,230436,20.0,14.6,26.6
,"Richmond city, VA","51760","Large Central Metro","1","2020","2020",60,232226,25.8,19.7,33.3
,"Richmond city, VA","51760","Large Central Metro","1","2021","2021",95,226604,41.9,33.9,51.2
,"Richmond city, VA","51760","Large Central Metro","1","2022","2022",112,Not Available,Not Available,Not Available,Not Available
,"Richmond city, VA","51760","Large Central Metro","1","2023","2023",136,Not Available,Not Available,Not Available,Not Available
,"Richmond city, VA","51760","Large Central Metro","1","2024 ","2024",87,Not Available,Not Available,Not Available,Not Available
,"Roanoke city, VA","51770","Medium Metro","3","2018","2018",17,99920,17.0,9.9,27.2
,"Roanoke city, VA","51770","Medium Metro","3","2019","2019",16,99143,16.1,9.2,26.2
,"Roanoke city, VA","51770","Medium Metro","3","2020","2020",17,99058,17.2,10.0,27.5
,"Roanoke city, VA","51770","Medium Metro","3","2021","2021",21,98865,21.2,13.1,32.5
,"Roanoke city, VA","51770","Medium Metro","3","2022","2022",33,Not Available,Not Available,Not Available,Not Available
,"Roanoke city, VA","51770","Medium Metro","3","2023","2023",29,Not Available,Not Available,Not Available,Not Available
,"Roanoke city, VA","51770","Medium Metro","3","2024 ","2024",28,Not Available,Not Available,Not Available,Not Available
,"Suffolk city, VA","51800","Large Fringe Metro","2","2021","2021",13,96194,13.5,7.2,23.1
,"Suffolk city, VA","51800","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Suffolk city, VA","51800","Large Fringe Metro","2","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Virginia Beach city, VA","51810","Large Central Metro","1","2018","2018",20,450189,4.4,2.7,6.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2019","2019",15,449974,3.3,1.9,5.5
,"Virginia Beach city, VA","51810","Large Central Metro","1","2020","2020",25,451231,5.5,3.6,8.2
,"Virginia Beach city, VA","51810","Large Central Metro","1","2021","2021",36,457672,7.9,5.5,10.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2022","2022",44,Not Available,Not Available,Not Available,Not Available
,"Virginia Beach city, VA","51810","Large Central Metro","1","2023","2023",49,Not Available,Not Available,Not Available,Not Available
,"Virginia Beach city, VA","51810","Large Central Metro","1","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Clark County, WA","53011","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
