"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2018","2018",13,94079,13.8,7.4,23.6
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2019","2019",16,93325,17.1,9.8,27.8
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2020","2020",20,96178,20.8,12.7,32.1
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2021","2021",23,100059,23.0,14.6,34.5
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2022","2022",16,98347,16.3,9.3,26.4
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2023","2023",22,97448,22.6,14.1,34.2
,"Honolulu County, HI","15003","Native Hawaiian or Other Pacific Islander","NHOPI","2024 ","2024",15,99708,15.0,8.4,24.8
,"Honolulu County, HI","15003","White","2106-3","2018","2018",23,212694,10.8,6.9,16.2
,"Honolulu County, HI","15003","White","2106-3","2019","2019",25,210366,11.9,7.7,17.5
,"Honolulu County, HI","15003","White","2106-3","2020","2020",36,204993,17.6,12.3,24.3
,"Honolulu County, HI","15003","White","2106-3","2021","2021",28,213140,13.1,8.7,19.0
,"Honolulu County, HI","15003","White","2106-3","2022","2022",30,211152,14.2,9.6,20.3
,"Honolulu County, HI","15003","White","2106-3","2023","2023",26,208992,12.4,8.1,18.2
,"Honolulu County, HI","15003","White","2106-3","2024 ","2024",26,210409,12.4,8.1,18.1
,"Honolulu County, HI","15003","More than one race","M","2018","2018",44,221372,19.9,14.4,26.7
,"Honolulu County, HI","15003","More than one race","M","2019","2019",63,221842,28.4,21.8,36.3
,"Honolulu County, HI","15003","More than one race","M","2020","2020",60,222903,26.9,20.5,34.6
,"Honolulu County, HI","15003","More than one race","M","2021","2021",45,236241,19.0,13.9,25.5
,"Honolulu County, HI","15003","More than one race","M","2022","2022",45,231397,19.4,14.2,26.0
,"Honolulu County, HI","15003","More than one race","M","2023","2023",61,228817,26.7,20.4,34.2
,"Honolulu County, HI","15003","More than one race","M","2024 ","2024",80,229449,34.9,27.6,43.4
,"Kauai County, HI","15007","More than one race","M","2023","2023",11,19858,55.4,27.7,99.1
,"Maui County, HI","15009","White","2106-3","2023","2023",15,56525,26.5,14.9,43.8
,"Maui County, HI","15009","White","2106-3","2024 ","2024",13,55514,23.4,12.5,40.0
,"Maui County, HI","15009","More than one race","M","2022","2022",10,40967,24.4,11.7,44.9
,"Maui County, HI","15009","More than one race","M","2024 ","2024",12,40874,29.4,15.2,51.3
,"Ada County, ID","16001","White","2106-3","2018","2018",26,431733,6.0,3.9,8.8
,"Ada County, ID","16001","White","2106-3","2019","2019",27,442550,6.1,4.0,8.9
,"Ada County, ID","16001","White","2106-3","2020","2020",36,453938,7.9,5.6,11.0
,"Ada County, ID","16001","White","2106-3","2021","2021",26,469316,5.5,3.6,8.1
,"Ada County, ID","16001","White","2106-3","2022","2022",37,474589,7.8,5.5,10.7
,"Ada County, ID","16001","White","2106-3","2023","2023",32,478380,6.7,4.6,9.4
,"Ada County, ID","16001","White","2106-3","2024 ","2024",41,485807,8.4,6.1,11.4
,"Bannock County, ID","16005","White","2106-3","2021","2021",15,79650,18.8,10.5,31.1
,"Bannock County, ID","16005","White","2106-3","2023","2023",11,81280,13.5,6.8,24.2
,"Bonneville County, ID","16019","White","2106-3","2021","2021",19,120481,15.8,9.5,24.6
,"Bonneville County, ID","16019","White","2106-3","2023","2023",10,123463,8.1,3.9,14.9
,"Bonneville County, ID","16019","White","2106-3","2024 ","2024",10,125412,8.0,3.8,14.7
,"Canyon County, ID","16027","White","2106-3","2020","2020",11,220514,5.0,2.5,8.9
,"Canyon County, ID","16027","White","2106-3","2021","2021",17,225593,7.5,4.4,12.1
,"Canyon County, ID","16027","White","2106-3","2022","2022",20,232634,8.6,5.3,13.3
,"Canyon County, ID","16027","White","2106-3","2023","2023",21,238216,8.8,5.5,13.5
,"Canyon County, ID","16027","White","2106-3","2024 ","2024",19,245974,7.7,4.7,12.1
,"Kootenai County, ID","16055","White","2106-3","2020","2020",13,161085,8.1,4.3,13.8
,"Kootenai County, ID","16055","White","2106-3","2022","2022",15,172773,8.7,4.9,14.3
,"Kootenai County, ID","16055","White","2106-3","2024 ","2024",10,176559,5.7,2.7,10.4
,"Twin Falls County, ID","16083","White","2106-3","2020","2020",12,82565,14.5,7.5,25.4
,"Twin Falls County, ID","16083","White","2106-3","2023","2023",12,88758,13.5,7.0,23.6
,"Cook County, IL","17031","Black or African American","2054-5","2018","2018",21,1236170,1.7,1.1,2.6
,"Cook County, IL","17031","Black or African American","2054-5","2019","2019",21,1226489,1.7,1.1,2.6
,"Cook County, IL","17031","Black or African American","2054-5","2020","2020",49,1219493,4.0,3.0,5.3
,"Cook County, IL","17031","Black or African American","2054-5","2021","2021",56,1226143,4.6,3.4,5.9
,"Cook County, IL","17031","Black or African American","2054-5","2022","2022",54,1205734,4.5,3.4,5.8
,"Cook County, IL","17031","Black or African American","2054-5","2023","2023",77,1186112,6.5,5.1,8.1
,"Cook County, IL","17031","Black or African American","2054-5","2024 ","2024",37,1186022,3.1,2.2,4.3
,"Cook County, IL","17031","White","2106-3","2018","2018",35,3391043,1.0,0.7,1.4
,"Cook County, IL","17031","White","2106-3","2019","2019",48,3370083,1.4,1.1,1.9
,"Cook County, IL","17031","White","2106-3","2020","2020",77,3325506,2.3,1.8,2.9
,"Cook County, IL","17031","White","2106-3","2021","2021",85,3373515,2.5,2.0,3.1
,"Cook County, IL","17031","White","2106-3","2022","2022",95,3325604,2.9,2.3,3.5
,"Cook County, IL","17031","White","2106-3","2023","2023",82,3318976,2.5,2.0,3.1
,"Cook County, IL","17031","White","2106-3","2024 ","2024",61,3367988,1.8,1.4,2.3
,"DuPage County, IL","17043","White","2106-3","2018","2018",10,739711,1.4,0.6,2.5
,"DuPage County, IL","17043","White","2106-3","2021","2021",13,728546,1.8,1.0,3.1
,"DuPage County, IL","17043","White","2106-3","2022","2022",13,720457,1.8,1.0,3.1
,"Kane County, IL","17089","White","2106-3","2022","2022",16,442260,3.6,2.1,5.9
,"Kankakee County, IL","17091","White","2106-3","2023","2023",11,85598,12.9,6.4,23.0
,"Lake County, IL","17097","White","2106-3","2021","2021",17,570224,3.0,1.7,4.8
,"Lake County, IL","17097","White","2106-3","2022","2022",14,564971,2.5,1.4,4.2
,"Lake County, IL","17097","White","2106-3","2023","2023",18,563914,3.2,1.9,5.0
,"Macon County, IL","17115","White","2106-3","2023","2023",13,76393,17.0,9.1,29.1
,"Macoupin County, IL","17117","White","2106-3","2020","2020",10,43176,23.2,11.1,42.6
,"Madison County, IL","17119","White","2106-3","2018","2018",31,231938,13.4,9.1,19.0
,"Madison County, IL","17119","White","2106-3","2019","2019",32,230444,13.9,9.5,19.6
,"Madison County, IL","17119","White","2106-3","2020","2020",36,229412,15.7,11.0,21.7
,"Madison County, IL","17119","White","2106-3","2021","2021",51,230320,22.1,16.5,29.1
,"Madison County, IL","17119","White","2106-3","2022","2022",49,228342,21.5,15.9,28.4
,"Madison County, IL","17119","White","2106-3","2023","2023",44,226697,19.4,14.1,26.1
,"Madison County, IL","17119","White","2106-3","2024 ","2024",26,226284,11.5,7.5,16.8
,"Montgomery County, IL","17135","White","2106-3","2021","2021",11,26414,41.6,20.8,74.5
,"Peoria County, IL","17143","White","2106-3","2022","2022",17,129299,13.1,7.7,21.1
,"Peoria County, IL","17143","White","2106-3","2023","2023",19,128034,14.8,8.9,23.2
,"Peoria County, IL","17143","White","2106-3","2024 ","2024",10,127969,7.8,3.7,14.4
,"St. Clair County, IL","17163","White","2106-3","2019","2019",21,168280,12.5,7.7,19.1
,"St. Clair County, IL","17163","White","2106-3","2020","2020",23,166508,13.8,8.8,20.7
,"St. Clair County, IL","17163","White","2106-3","2021","2021",23,164409,14.0,8.9,21.0
,"St. Clair County, IL","17163","White","2106-3","2022","2022",22,162236,13.6,8.5,20.5
,"St. Clair County, IL","17163","White","2106-3","2023","2023",16,161560,9.9,5.7,16.1
,"St. Clair County, IL","17163","White","2106-3","2024 ","2024",11,160875,6.8,3.4,12.2
,"Sangamon County, IL","17167","White","2106-3","2020","2020",12,158161,7.6,3.9,13.3
,"Sangamon County, IL","17167","White","2106-3","2021","2021",18,158217,11.4,6.7,18.0
,"Sangamon County, IL","17167","White","2106-3","2022","2022",18,156930,11.5,6.8,18.1
,"Sangamon County, IL","17167","White","2106-3","2023","2023",19,155421,12.2,7.4,19.1
,"Sangamon County, IL","17167","White","2106-3","2024 ","2024",21,154864,13.6,8.4,20.7
,"Tazewell County, IL","17179","White","2106-3","2020","2020",10,125190,8.0,3.8,14.7
,"Tazewell County, IL","17179","White","2106-3","2021","2021",21,124567,16.9,10.4,25.8
,"Tazewell County, IL","17179","White","2106-3","2022","2022",17,123907,13.7,8.0,22.0
,"Tazewell County, IL","17179","White","2106-3","2023","2023",15,123320,12.2,6.8,20.1
,"Vermilion County, IL","17183","White","2106-3","2022","2022",15,59162,25.4,14.2,41.8
,"Vermilion County, IL","17183","White","2106-3","2023","2023",10,58321,17.1,8.2,31.5
,"Vermilion County, IL","17183","White","2106-3","2024 ","2024",17,57714,29.5,17.2,47.2
,"Will County, IL","17197","White","2106-3","2023","2023",12,542305,2.2,1.1,3.9
,"Allen County, IN","18003","White","2106-3","2019","2019",24,302000,7.9,5.1,11.8
,"Allen County, IN","18003","White","2106-3","2020","2020",25,302478,8.3,5.3,12.2
,"Allen County, IN","18003","White","2106-3","2021","2021",27,306389,8.8,5.8,12.8
,"Allen County, IN","18003","White","2106-3","2022","2022",40,307261,13.0,9.3,17.7
,"Allen County, IN","18003","White","2106-3","2023","2023",24,308547,7.8,5.0,11.6
,"Allen County, IN","18003","White","2106-3","2024 ","2024",19,310037,6.1,3.7,9.6
,"Bartholomew County, IN","18005","White","2106-3","2020","2020",10,73316,13.6,6.5,25.1
,"Bartholomew County, IN","18005","White","2106-3","2021","2021",15,71707,20.9,11.7,34.5
,"Bartholomew County, IN","18005","White","2106-3","2022","2022",22,72366,30.4,19.1,46.0
,"Bartholomew County, IN","18005","White","2106-3","2023","2023",17,73155,23.2,13.5,37.2
,"Bartholomew County, IN","18005","White","2106-3","2024 ","2024",10,73259,13.7,6.5,25.1
,"Clark County, IN","18019","White","2106-3","2018","2018",18,102969,17.5,10.4,27.6
,"Clark County, IN","18019","White","2106-3","2019","2019",12,103348,11.6,6.0,20.3
,"Clark County, IN","18019","White","2106-3","2020","2020",15,103837,14.4,8.1,23.8
,"Clark County, IN","18019","White","2106-3","2021","2021",21,106566,19.7,12.2,30.1
,"Clark County, IN","18019","White","2106-3","2022","2022",18,107545,16.7,9.9,26.5
,"Clark County, IN","18019","White","2106-3","2023","2023",23,108231,21.3,13.5,31.9
,"Clark County, IN","18019","White","2106-3","2024 ","2024",16,109283,14.6,8.4,23.8
,"Delaware County, IN","18035","White","2106-3","2019","2019",17,101244,16.8,9.8,26.9
,"Delaware County, IN","18035","White","2106-3","2020","2020",26,100446,25.9,16.9,37.9
,"Delaware County, IN","18035","White","2106-3","2021","2021",40,98861,40.5,28.9,55.1
,"Delaware County, IN","18035","White","2106-3","2022","2022",28,98689,28.4,18.9,41.0
,"Delaware County, IN","18035","White","2106-3","2023","2023",21,98662,21.3,13.2,32.5
,"Delaware County, IN","18035","White","2106-3","2024 ","2024",17,98704,17.2,10.0,27.6
,"Elkhart County, IN","18039","White","2106-3","2021","2021",19,184478,10.3,6.2,16.1
,"Elkhart County, IN","18039","White","2106-3","2022","2022",11,184740,6.0,3.0,10.7
,"Elkhart County, IN","18039","White","2106-3","2023","2023",14,184323,7.6,4.2,12.7
,"Elkhart County, IN","18039","White","2106-3","2024 ","2024",10,184893,5.4,2.6,9.9
,"Fayette County, IN","18041","White","2106-3","2019","2019",10,22279,44.9,21.5,82.5
,"Floyd County, IN","18043","White","2106-3","2019","2019",12,71030,16.9,8.7,29.5
,"Floyd County, IN","18043","White","2106-3","2020","2020",15,71180,21.1,11.8,34.8
,"Floyd County, IN","18043","White","2106-3","2021","2021",16,72411,22.1,12.6,35.9
,"Floyd County, IN","18043","White","2106-3","2022","2022",19,72543,26.2,15.8,40.9
,"Floyd County, IN","18043","White","2106-3","2023","2023",15,72437,20.7,11.6,34.2
,"Grant County, IN","18053","White","2106-3","2020","2020",10,57591,17.4,8.3,31.9
,"Grant County, IN","18053","White","2106-3","2021","2021",21,58393,36.0,22.3,55.0
,"Grant County, IN","18053","White","2106-3","2022","2022",22,57992,37.9,23.8,57.4
,"Grant County, IN","18053","White","2106-3","2023","2023",11,57938,19.0,9.5,34.0
,"Grant County, IN","18053","White","2106-3","2024 ","2024",12,57874,20.7,10.7,36.2
,"Hamilton County, IN","18057","White","2106-3","2019","2019",12,292605,4.1,2.1,7.2
,"Hamilton County, IN","18057","White","2106-3","2020","2020",10,296193,3.4,1.6,6.2
,"Hamilton County, IN","18057","White","2106-3","2022","2022",10,310066,3.2,1.5,5.9
,"Hamilton County, IN","18057","White","2106-3","2023","2023",12,314135,3.8,2.0,6.7
,"Hancock County, IN","18059","White","2106-3","2020","2020",12,74332,16.1,8.3,28.2
,"Harrison County, IN","18061","White","2106-3","2023","2023",10,38567,25.9,12.4,47.7
,"Hendricks County, IN","18063","White","2106-3","2020","2020",17,148648,11.4,6.7,18.3
,"Hendricks County, IN","18063","White","2106-3","2021","2021",12,151412,7.9,4.1,13.8
,"Hendricks County, IN","18063","White","2106-3","2023","2023",13,151150,8.6,4.6,14.7
,"Howard County, IN","18067","White","2106-3","2021","2021",23,72705,31.6,20.1,47.5
,"Howard County, IN","18067","White","2106-3","2022","2022",20,72484,27.6,16.9,42.6
,"Howard County, IN","18067","White","2106-3","2023","2023",15,72422,20.7,11.6,34.2
,"Howard County, IN","18067","White","2106-3","2024 ","2024",11,72530,15.2,7.6,27.1
,"Jackson County, IN","18071","White","2106-3","2020","2020",15,41369,36.3,20.3,59.8
,"Jackson County, IN","18071","White","2106-3","2021","2021",14,43082,32.5,17.8,54.5
,"Jackson County, IN","18071","White","2106-3","2022","2022",12,43281,27.7,14.3,48.4
,"Jennings County, IN","18079","White","2106-3","2022","2022",14,26651,52.5,28.7,88.1
,"Johnson County, IN","18081","White","2106-3","2020","2020",16,145223,11.0,6.3,17.9
,"Johnson County, IN","18081","White","2106-3","2021","2021",23,146914,15.7,9.9,23.5
,"Johnson County, IN","18081","White","2106-3","2022","2022",24,146647,16.4,10.5,24.4
,"Johnson County, IN","18081","White","2106-3","2023","2023",17,146687,11.6,6.8,18.6
,"Johnson County, IN","18081","White","2106-3","2024 ","2024",20,147438,13.6,8.3,21.0
,"Kosciusko County, IN","18085","White","2106-3","2021","2021",11,76269,14.4,7.2,25.8
,"Lake County, IN","18089","White","2106-3","2019","2019",15,345938,4.3,2.4,7.2
,"Lake County, IN","18089","White","2106-3","2021","2021",19,353999,5.4,3.2,8.4
,"Lake County, IN","18089","White","2106-3","2022","2022",19,354449,5.4,3.2,8.4
,"Lake County, IN","18089","White","2106-3","2023","2023",17,354217,4.8,2.8,7.7
,"Lake County, IN","18089","White","2106-3","2024 ","2024",17,355071,4.8,2.8,7.7
,"La Porte County, IN","18091","White","2106-3","2019","2019",10,93242,10.7,5.1,19.7
,"La Porte County, IN","18091","White","2106-3","2020","2020",13,92631,14.0,7.5,24.0
,"La Porte County, IN","18091","White","2106-3","2021","2021",18,94919,19.0,11.2,30.0
,"La Porte County, IN","18091","White","2106-3","2022","2022",20,94542,21.2,12.9,32.7
,"La Porte County, IN","18091","White","2106-3","2023","2023",15,94426,15.9,8.9,26.2
,"La Porte County, IN","18091","White","2106-3","2024 ","2024",14,94074,14.9,8.1,25.0
,"Madison County, IN","18095","White","2106-3","2018","2018",10,114489,8.7,4.2,16.1
,"Madison County, IN","18095","White","2106-3","2019","2019",19,114461,16.6,10.0,25.9
,"Madison County, IN","18095","White","2106-3","2020","2020",20,114420,17.5,10.7,27.0
,"Madison County, IN","18095","White","2106-3","2021","2021",17,115207,14.8,8.6,23.6
,"Madison County, IN","18095","White","2106-3","2022","2022",31,115822,26.8,18.2,38.0
,"Madison County, IN","18095","White","2106-3","2023","2023",21,115961,18.1,11.2,27.7
,"Madison County, IN","18095","White","2106-3","2024 ","2024",25,117185,21.3,13.8,31.5
,"Marion County, IN","18097","Black or African American","2054-5","2018","2018",10,275890,3.6,1.7,6.7
,"Marion County, IN","18097","Black or African American","2054-5","2019","2019",19,280667,6.8,4.1,10.6
,"Marion County, IN","18097","Black or African American","2054-5","2020","2020",17,284946,6.0,3.5,9.6
,"Marion County, IN","18097","Black or African American","2054-5","2021","2021",39,287669,13.6,9.6,18.5
,"Marion County, IN","18097","Black or African American","2054-5","2022","2022",31,290447,10.7,7.3,15.1
,"Marion County, IN","18097","Black or African American","2054-5","2023","2023",35,289557,12.1,8.4,16.8
,"Marion County, IN","18097","Black or African American","2054-5","2024 ","2024",24,297519,8.1,5.2,12.0
,"Marion County, IN","18097","White","2106-3","2018","2018",77,610840,12.6,9.9,15.8
,"Marion County, IN","18097","White","2106-3","2019","2019",96,612791,15.7,12.7,19.1
,"Marion County, IN","18097","White","2106-3","2020","2020",185,606679,30.5,26.1,34.9
,"Marion County, IN","18097","White","2106-3","2021","2021",213,606374,35.1,30.4,39.8
,"Marion County, IN","18097","White","2106-3","2022","2022",190,599905,31.7,27.2,36.2
,"Marion County, IN","18097","White","2106-3","2023","2023",158,598888,26.4,22.3,30.5
,"Marion County, IN","18097","White","2106-3","2024 ","2024",118,599988,19.7,16.1,23.2
,"Marshall County, IN","18099","White","2106-3","2022","2022",11,44592,24.7,12.3,44.1
,"Miami County, IN","18103","White","2106-3","2021","2021",10,32871,30.4,14.6,55.9
,"Monroe County, IN","18105","White","2106-3","2020","2020",17,127599,13.3,7.8,21.3
,"Monroe County, IN","18105","White","2106-3","2021","2021",20,120308,16.6,10.2,25.7
,"Monroe County, IN","18105","White","2106-3","2022","2022",33,120020,27.5,18.9,38.6
,"Monroe County, IN","18105","White","2106-3","2023","2023",27,119312,22.6,14.9,32.9
,"Monroe County, IN","18105","White","2106-3","2024 ","2024",16,119068,13.4,7.7,21.8
,"Morgan County, IN","18109","White","2106-3","2018","2018",11,68224,16.1,8.0,28.8
,"Morgan County, IN","18109","White","2106-3","2019","2019",13,68477,19.0,10.1,32.5
,"Morgan County, IN","18109","White","2106-3","2021","2021",15,69979,21.4,12.0,35.4
,"Morgan County, IN","18109","White","2106-3","2022","2022",14,69788,20.1,11.0,33.7
,"Morgan County, IN","18109","White","2106-3","2024 ","2024",10,70513,14.2,6.8,26.1
,"Porter County, IN","18127","White","2106-3","2020","2020",11,156855,7.0,3.5,12.5
,"Porter County, IN","18127","White","2106-3","2023","2023",15,159371,9.4,5.3,15.5
,"Randolph County, IN","18135","White","2106-3","2021","2021",16,23582,67.8,38.8,110.2
,"St. Joseph County, IN","18141","White","2106-3","2020","2020",21,215600,9.7,6.0,14.9
